,Date,All_pairs_count,Internal_pairs_count,Pairs_ratio,All_src_add_count,All_dst_add_count,All_src_ports_count,All_dst_ports_count,Ports_ratio,All_packets_sum,Internal_packets_sum,All_packets_count,All_small_packet_count,Internal_packets_count,ARP_count,Internal_TCP_count,SSH_count,HTTP_5xx_count,HTTP_4xx_count,Other_HTTP_count,Dst_src_address_ratio,Packet_count_ratio,Packet_sum_ratio,Small_packet_ratio,ARP_packet_ratio,TCP_packet_ratio,SSH_packet_ratio,All_packets_mean,Internal_packets_mean,Avg_packet_count_per_src_add,Avg_packet_count_per_dst_add,Avg_packet_count_per_src_port,Avg_packet_count_per_dst_port,Avg_packet_count_per_pair,Top_5_protocols,Top_5_internal_protocols,class
0,2022-08-23 15:28:00,92,9,0.0978260869565217,45,33,69,41943,607.8695652173913,11515572,10387997,169385,168082,167546,13.0,167530.0,,,,,0.7333333333333333,0.9891430764235322,0.902082588689472,0.9923074652419044,7.674823626649349e-05,0.999904503837752,,67.98460312306284,62.000865433970375,18616.222222222223,41886.5,5584.433333333333,3.9960166964818127,18616.222222222223,['TCP' 'QUIC' 'UDP' 'TLS' 'MDNS'],['TCP' 'ARP' 'UDP' 'DB-LSP-DISC'],nmap_sSV_p
1,2022-08-23 15:30:30,59,10,0.1694915254237288,37,25,48,38857,809.5208333333334,10886717,9622585,156795,155535,155201,17.0,155182.0,,,,,0.6756756756756757,0.9898338594980708,0.8838830843127455,0.9919640294652252,0.0001084218246755,0.9998775781083884,,69.43280716859594,62.00079252066675,15520.1,38800.25,5351.172413793103,3.994645799011532,15520.1,['TCP' 'UDP' 'MDNS' 'TLS' 'IP'],['TCP' 'ARP' 'DB-LSP-DISC' 'UDP'],nmap_sSV_p
2,2022-08-23 15:34:30,81,10,0.1234567901234567,42,32,55,41016,745.7454545454545,12503384,10163615,166614,164392,163914,13.0,163894.0,,,,,0.7619047619047619,0.9837948791818214,0.8128691400664012,0.986663785756299,7.802465579123003e-05,0.9998779847969056,,75.04401790965946,62.00577741986652,18212.666666666668,40978.5,5651.758620689655,3.9972928810087063,16391.4,['TCP' 'QUIC' 'UDP' 'MDNS' 'STP'],['TCP' 'ARP' 'BROWSER' 'UDP' 'DB-LSP-DISC'],nmap_sSV_p
3,2022-08-23 15:34:30,81,10,0.1234567901234567,42,32,55,41016,745.7454545454545,12503384,10163615,166614,164392,163914,13.0,163894.0,,,,,0.7619047619047619,0.9837948791818214,0.8128691400664012,0.986663785756299,7.802465579123003e-05,0.9998779847969056,,75.04401790965946,62.00577741986652,18212.666666666668,40978.5,5651.758620689655,3.9972928810087063,16391.4,['TCP' 'QUIC' 'UDP' 'MDNS' 'STP'],['TCP' 'ARP' 'BROWSER' 'UDP' 'DB-LSP-DISC'],nmap_sSV_p
4,2022-08-16 11:08:30,61,10,0.1639344262295081,31,24,57,50,0.8771929824561403,5629790,9535,4975,490,140,44.0,84.0,,,,,0.7741935483870968,0.0281407035175879,0.0016936688579858,0.0984924623115577,0.0088442211055276,0.6,,1131.61608040201,68.10714285714286,14.0,35.0,2.6666666666666665,3.0,14.0,['UDP' 'TCP' 'ARP' 'MDNS' 'STP'],['TCP' 'ARP' 'NBNS' 'UDP'],nmap_t2
5,2022-08-16 11:09:00,78,11,0.141025641025641,36,30,190,179,0.9421052631578948,5637515,24635,5343,762,363,16.0,328.0,,,,,0.8333333333333334,0.0679393599101628,0.0043698331623064,0.1426165075800112,0.002994572337638,0.9035812672176308,,1055.1216545012169,67.86501377410468,33.0,90.75,2.1962025316455698,2.2532467532467533,33.0,['UDP' 'TCP' 'QUIC' 'MDNS' 'DNS'],['TCP' 'ARP' 'NBNS' 'UDP'],nmap_t2
6,2022-08-16 11:09:30,69,13,0.1884057971014492,34,25,182,172,0.945054945054945,4762728,23235,4520,672,346,21.0,304.0,,,,,0.7352941176470589,0.0765486725663716,0.0048785066037783,0.1486725663716814,0.004646017699115,0.8786127167630058,,1053.700884955752,67.15317919075144,26.615384615384617,86.5,2.083333333333333,2.138157894736842,26.615384615384617,['UDP' 'TCP' 'QUIC' 'ARP' 'MDNS'],['TCP' 'ARP' 'NBNS' 'UDP'],nmap_t2
7,2022-08-16 11:10:00,77,12,0.1558441558441558,32,27,188,175,0.9308510638297872,5157618,23777,4855,705,346,13.0,312.0,,,,,0.84375,0.0712667353244078,0.0046100738751881,0.1452111225540679,0.0026776519052523,0.9017341040462428,,1062.3312049433573,68.71965317919076,31.454545454545453,86.5,2.0943396226415096,2.1623376623376624,28.83333333333333,['UDP' 'TCP' 'QUIC' 'MDNS' 'TLS'],['TCP' 'ARP' 'NBNS' 'UDP' 'BROWSER'],nmap_t2
8,2022-08-16 11:10:30,77,13,0.1688311688311688,35,31,190,177,0.9315789473684212,4423691,23507,4320,724,347,17.0,304.0,,,,,0.8857142857142857,0.080324074074074,0.0053138883344248,0.1675925925925926,0.0039351851851851,0.8760806916426513,,1024.0025462962965,67.74351585014409,28.916666666666668,86.75,2.1019108280254777,2.156862745098039,26.692307692307693,['UDP' 'TCP' 'QUIC' 'MDNS' 'LLMNR'],['TCP' 'NBNS' 'ARP' 'UDP'],nmap_t2
9,2022-08-16 11:11:00,72,11,0.1527777777777778,33,26,186,175,0.9408602150537636,5105232,23183,4802,688,347,25.0,304.0,,,,,0.7878787878787878,0.0722615576842982,0.0045410277143134,0.1432736359850062,0.0052061640982923,0.8760806916426513,,1063.1470220741355,66.80979827089337,31.545454545454547,86.75,2.0641025641025643,2.1184210526315788,31.545454545454547,['UDP' 'TCP' 'QUIC' 'MDNS' 'ARP'],['TCP' 'ARP' 'NBNS' 'UDP'],nmap_t2
10,2022-08-16 11:11:30,60,10,0.1666666666666666,30,25,179,172,0.9608938547486032,4800407,22199,4503,635,333,16.0,304.0,,,,,0.8333333333333334,0.0739506995336442,0.0046243995561209,0.1410170997113035,0.0035531867643793,0.9129129129129128,,1066.0464135021098,66.66366366366367,33.3,83.25,2.0063291139240507,2.0584415584415585,33.3,['UDP' 'TCP' 'QUIC' 'MDNS' 'ARP'],['TCP' 'ARP' 'UDP' 'NBNS'],nmap_t2
11,2022-08-16 11:12:00,68,16,0.2352941176470588,36,24,188,173,0.9202127659574468,3900597,25036,3906,718,365,32.0,304.0,,,,,0.6666666666666666,0.0934459805427547,0.0064185046545439,0.1838197644649257,0.0081925243215565,0.8328767123287671,,998.616743471582,68.59178082191781,22.8125,91.25,2.107594936708861,2.1623376623376624,22.8125,['UDP' 'TCP' 'QUIC' 'MDNS' 'ARP'],['TCP' 'ARP' 'NBNS' 'UDP' 'BROWSER'],nmap_t2
12,2022-08-16 11:12:30,65,10,0.1538461538461538,31,27,182,174,0.956043956043956,5226372,22491,4849,652,338,21.0,304.0,,,,,0.8709677419354839,0.0697050938337801,0.0043033676133271,0.1344607135491854,0.004330789853578,0.8994082840236687,,1077.8247061249742,66.5414201183432,33.8,84.5,2.0063291139240507,2.0584415584415585,33.8,['UDP' 'TCP' 'QUIC' 'MDNS' 'ARP'],['TCP' 'ARP' 'UDP' 'NBNS'],nmap_t2
13,2022-08-16 11:13:00,68,11,0.1617647058823529,33,27,187,175,0.9358288770053476,4703343,23083,4423,652,347,29.0,300.0,,,,,0.8181818181818182,0.0784535383224056,0.0049077858025663,0.1474112593262491,0.0065566357675785,0.8645533141210374,,1063.382997965182,66.52161383285302,31.545454545454547,86.75,2.0254777070063694,2.07843137254902,31.545454545454547,['UDP' 'TCP' 'QUIC' 'ARP' 'MDNS'],['TCP' 'ARP' 'NBNS' 'UDP'],nmap_t2
14,2022-08-16 11:13:30,57,11,0.1929824561403508,29,22,179,170,0.9497206703910616,5699778,22411,5181,650,337,20.0,304.0,,,,,0.7586206896551724,0.0650453580389886,0.0039319075234158,0.1254584057131827,0.0038602586373287,0.9020771513353116,,1100.1308627678054,66.50148367952522,30.63636363636364,84.25,2.0063291139240507,2.0584415584415585,30.63636363636364,['UDP' 'TCP' 'MDNS' 'ARP' 'STP'],['TCP' 'ARP' 'UDP' 'NBNS'],nmap_t2
15,2022-08-16 11:14:00,78,14,0.1794871794871795,37,27,192,181,0.9427083333333334,4251616,23862,4154,666,352,28.0,304.0,,,,,0.7297297297297297,0.0847376023110255,0.0056124541821274,0.1603273952816562,0.0067404910929224,0.8636363636363636,,1023.4992778045256,67.78977272727273,25.142857142857142,88.0,2.050632911392405,2.103896103896104,25.142857142857142,['UDP' 'TCP' 'QUIC' 'MDNS' 'ARP'],['TCP' 'ARP' 'NBNS' 'UDP' 'BROWSER'],nmap_t2
16,2022-08-16 11:14:30,74,18,0.2432432432432432,35,25,181,174,0.9613259668508288,5080610,27991,4787,672,372,33.0,300.0,,,,,0.7142857142857143,0.0777104658449968,0.0055093778109321,0.1403801963651556,0.0068936703572174,0.8064516129032258,,1061.3348652600794,75.24462365591398,23.25,74.4,2.1320754716981134,2.1870967741935483,20.666666666666668,['UDP' 'TCP' 'QUIC' 'ARP' 'MDNS'],['TCP' 'ARP' 'BROWSER' 'NBNS' 'UDP'],nmap_t2
17,2022-08-16 11:21:30,72,10,0.1388888888888889,33,27,65536,65536,1.0,20888708,16267709,266427,262664,262300,23.0,262252.0,1.0,,3.0,1.0,0.8181818181818182,0.984509828208102,0.7787800470953015,0.9858760561054248,8.632758691874322e-05,0.9998170034311856,3.7533733442931833e-06,78.40311980392377,62.019477697293176,26230.0,65575.0,4.002090485999847,4.002090485999847,26230.0,['TCP' 'UDP' 'QUIC' 'MDNS' 'ARP'],['TCP' 'ARP' 'NBNS' 'HTTP' 'UDP'],nmap_sSV_p
18,2022-08-16 12:53:00,58,8,0.1379310344827586,26,24,27,23,0.8518518518518519,5686510,86818,5274,596,403,5.0,265.0,,,,,0.9230769230769232,0.0764125900644672,0.0152673608241258,0.1130072051573758,0.0009480470231323,0.6575682382133995,,1078.215775502465,215.42928039702232,50.375,100.75,66.33333333333333,66.33333333333333,50.375,['QUIC' 'TCP' 'VNC' 'MDNS' 'STP'],['TCP' 'VNC' 'NBNS' 'ARP' 'UDP'],vnc_exploit
19,2022-08-16 12:54:00,72,9,0.125,32,29,35,29,0.8285714285714286,5179253,82375,4984,624,406,7.0,265.0,,,,,0.90625,0.0814606741573033,0.0159048032602384,0.1252006420545746,0.0014044943820224,0.6527093596059114,,1039.175963081862,202.89408866995075,45.11111111111112,101.5,57.0,57.0,45.11111111111112,['QUIC' 'TCP' 'VNC' 'MDNS' 'STP'],['TCP' 'VNC' 'ARP' 'NBNS' 'UDP'],vnc_exploit
20,2022-08-16 12:55:00,86,11,0.127906976744186,37,30,36,30,0.8333333333333334,4856602,86849,4776,664,419,17.0,265.0,,,,,0.8108108108108109,0.0877303182579564,0.0178826677582392,0.1390284757118928,0.0035594639865996,0.6324582338902148,,1016.8764656616416,207.2768496420048,41.9,104.75,57.42857142857143,57.42857142857143,38.09090909090909,['QUIC' 'TCP' 'VNC' 'TLS' 'MDNS'],['TCP' 'VNC' 'ARP' 'NBNS' 'BROWSER'],vnc_exploit
21,2022-08-16 12:56:00,89,10,0.1123595505617977,37,32,39,35,0.8974358974358975,4490312,86822,4449,642,419,21.0,265.0,,,,,0.8648648648648649,0.0941784670712519,0.0193354047558387,0.1443020903573836,0.00472016183412,0.6324582338902148,,1009.2856821757698,207.2124105011933,41.9,104.75,66.33333333333333,66.33333333333333,41.9,['QUIC' 'TCP' 'VNC' 'ARP' 'MDNS'],['TCP' 'VNC' 'ARP' 'NBNS' 'UDP'],vnc_exploit
22,2022-08-16 12:57:00,71,11,0.1549295774647887,33,28,32,29,0.90625,4514402,82804,5037,1176,419,21.0,265.0,,,,,0.8484848484848485,0.0831844351796704,0.0183421857424305,0.2334723049434187,0.004169148302561,0.6324582338902148,,896.2481635894381,197.62291169451075,38.09090909090909,104.75,66.33333333333333,66.33333333333333,38.09090909090909,['QUIC' 'TCP' 'TLS' 'IP' 'VNC'],['TCP' 'VNC' 'ARP' 'NBNS' 'UDP'],vnc_exploit
